X,Y,Index_,event_unique_id,occurrence_year,Division,homicide_type,occurrence_date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-8857517.74534133,5415394.9279617,600,4724330,2013,D23,Other,2013/01/19 05:00:00+00,7,Willowridge-Martingrove-Richview (7),43.6757164,-79.5684357,701
-8821481.93411529,5426032.86316379,301,2520381,2008,D43,Shooting,2008/02/01 05:00:00+00,138,Eglinton East (138),43.7447929,-79.2447205,702
-8816701.21839563,5436601.87378336,902,GO-20173043943,2017,D42,Shooting,2017/11/21 05:00:00+00,131,Rouge (131),43.813343,-79.2017746,703
-8819905.62786176,5436638.37361618,302,2428060,2008,D42,Shooting,2008/02/17 05:00:00+00,132,Malvern (132),43.8135796,-79.2305603,704
-8817774.73903704,5428951.80912222,303,2377423,2008,D43,Shooting,2008/02/22 05:00:00+00,137,Woburn (137),43.7637329,-79.2114182,705
-8839825.11528041,5411091.06137004,304,2604028,2008,D14,Other,2008/02/23 05:00:00+00,81,Trinity-Bellwoods (81),43.647747,-79.4095001,706
-8845084.83876895,5427092.16114054,305,2651936,2008,D32,Other,2008/02/28 05:00:00+00,33,Clanton Park (33),43.751667,-79.456749,707
-8844136.16293646,5422077.1621575,306,2704738,2008,D32,Shooting,2008/03/14 04:00:00+00,31,Yorkdale-Glen Park (31),43.7191162,-79.4482269,708
-8857938.14339831,5411806.48444711,307,2722663,2008,D22,Stabbing,2008/03/18 04:00:00+00,13,Etobicoke West Mall (13),43.6523972,-79.5722122,709
-8832267.18977249,5413721.74690539,308,2371247,2008,D55,Shooting,2008/03/18 04:00:00+00,70,South Riverdale (70),43.6648445,-79.3416061,710
-8843872.88120878,5413294.40091788,309,2586161,2008,D14,Stabbing,2008/04/17 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6620674,-79.4458618,711
-8818699.62589435,5426081.06296407,310,2651181,2008,D43,Stabbing,2008/05/04 04:00:00+00,139,Scarborough Village (139),43.7451057,-79.2197266,712
-8846071.71945068,5414186.69335678,311,2743492,2008,D12,Stabbing,2008/04/30 04:00:00+00,90,Junction Area (90),43.6678658,-79.4656143,713
-8818699.62589435,5426081.06296407,312,2577122,2008,D43,Other,2008/05/04 04:00:00+00,139,Scarborough Village (139),43.7451057,-79.2197266,714
-8831552.93052371,5423948.72464565,313,2783886,2008,D33,Stabbing,2008/05/17 04:00:00+00,42,Banbury-Don Mills (42),43.731266,-79.3351898,715
-8831552.93052371,5423948.72464565,314,2783886,2008,D33,Other,2008/05/17 04:00:00+00,42,Banbury-Don Mills (42),43.731266,-79.3351898,716
-8818055.00811901,5436171.12188678,315,2853575,2008,D42,Shooting,2008/05/28 04:00:00+00,132,Malvern (132),43.8105507,-79.2139359,717
-8827320.01801825,5432094.00663262,316,2855091,2008,D42,Shooting,2008/05/28 04:00:00+00,118,Tam O'Shanter-Sullivan (118),43.7841148,-79.2971649,718
-8827556.12665822,5421701.13323027,317,2709711,2008,D54,Shooting,2008/05/30 04:00:00+00,43,Victoria Village (43),43.7166748,-79.2992859,719
-8828347.67502945,5416975.04717815,318,2615345,2008,D55,Shooting,2008/02/25 05:00:00+00,62,East End-Danforth (62),43.6859818,-79.3063965,720
-8839822.56606407,5410670.88267107,319,2555616,2008,D14,Shooting,2008/06/13 04:00:00+00,82,Niagara (82),43.6450157,-79.4094772,721
-8839822.56606407,5410670.88267107,320,2555616,2008,D14,Shooting,2008/06/13 04:00:00+00,82,Niagara (82),43.6450157,-79.4094772,722
-8849203.93822703,5414772.58414037,321,2399394,2008,D12,Shooting,2008/06/15 04:00:00+00,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,723
-8826158.17649284,5419146.30112715,322,2810109,2008,D41,Other,2008/06/23 04:00:00+00,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,724
-8827336.15934441,5418598.30112063,323,2368814,2008,D54,Other,2008/06/22 04:00:00+00,54,O'Connor-Parkview (54),43.6965256,-79.2973099,725
-8829085.71212146,5427066.30173222,324,2862776,2008,D41,Shooting,2008/07/09 04:00:00+00,119,Wexford/Maryvale (119),43.7514992,-79.3130264,726
-8838163.03735922,5417460.10907449,325,2906096,2008,D53,Stabbing,2008/07/14 04:00:00+00,97,Yonge-St.Clair (97),43.6891327,-79.3945694,727
-8815995.452824,5432204.59404987,326,2517552,2008,D43,Shooting,2008/07/17 04:00:00+00,135,Morningside (135),43.784832,-79.1954346,728
-8811247.00862472,5434214.11772624,327,2816710,2008,D42,Shooting,2008/07/19 04:00:00+00,131,Rouge (131),43.797863,-79.1527786,729
-8855018.2554187,5404715.85415816,328,2786692,2008,D22,Shooting,2008/07/20 04:00:00+00,20,Alderwood (20),43.6062927,-79.5459824,730
-8855018.2554187,5404715.85415816,329,2786692,2008,D22,Shooting,2008/07/20 04:00:00+00,20,Alderwood (20),43.6062927,-79.5459824,731
-8855018.2554187,5404715.85415816,330,2786692,2008,D22,Shooting,2008/07/20 04:00:00+00,20,Alderwood (20),43.6062927,-79.5459824,732
-8859595.13401877,5427393.15580879,331,2446147,2007,D23,Stabbing,2007/12/25 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,733
-8818498.3379911,5438072.03976835,332,2064605,2007,D42,Stabbing,2007/06/25 04:00:00+00,131,Rouge (131),43.8228722,-79.2179184,734
-8811366.76613292,5434181.17472191,333,2122523,2007,D42,Shooting,2007/07/04 04:00:00+00,131,Rouge (131),43.7976494,-79.1538544,735
-8851074.95170048,5421403.26586132,334,2773144,2008,D31,Shooting,2008/07/26 04:00:00+00,23,Pelmo Park-Humberlea (23),43.7147408,-79.5105591,736
-8847359.26294509,5417542.91805515,335,2605554,2008,D12,Shooting,2008/07/27 04:00:00+00,110,Keelesdale-Eglinton West (110),43.6896706,-79.4771805,737
-8835441.87693457,5412386.36209455,336,2869738,2008,D51,Stabbing,2008/08/02 04:00:00+00,73,Moss Park (73),43.6561661,-79.3701248,738
-8842804.45900005,5410355.17278567,337,2761191,2008,D14,Other,2008/08/03 04:00:00+00,86,Roncesvalles (86),43.6429634,-79.436264,739
-8829109.50109665,5414543.04041565,338,2919665,2008,D55,Stabbing,2008/08/03 04:00:00+00,64,Woodbine Corridor (64),43.6701813,-79.3132401,740
-8822879.87314872,5432599.87935866,339,2756711,2008,D42,Shooting,2008/08/10 04:00:00+00,128,Agincourt South-Malvern West (128),43.7873955,-79.2572784,741
-8843324.23196646,5429219.35346695,340,2891170,2008,D32,Shooting,2008/08/24 04:00:00+00,35,Westminster-Branson (35),43.7654686,-79.4409332,742
-8819391.79935615,5435556.19801806,341,2928965,2008,D42,Shooting,2008/08/26 04:00:00+00,132,Malvern (132),43.8065643,-79.2259445,743
-8860209.17232998,5421679.40121655,342,2597314,2008,D23,Other,2008/05/28 04:00:00+00,1,West Humber-Clairville (1),43.7165337,-79.5926132,744
-8833890.20568436,5411316.42704797,343,2986087,2008,D51,Other,2008/08/22 04:00:00+00,77,Waterfront Communities-The Island (77),43.6492119,-79.3561859,745
-8836449.15134702,5429293.43550533,344,2881742,2008,D33,Stabbing,2008/09/02 04:00:00+00,52,Bayview Village (52),43.7659492,-79.3791733,746
-8846528.64143259,5417803.66574023,345,2406153,2008,D12,Shooting,2008/09/08 04:00:00+00,112,Beechborough-Greenbrook (112),43.6913643,-79.4697189,747
-8854617.38280041,5427158.01203513,346,2386684,2008,D31,Stabbing,2008/09/08 04:00:00+00,21,Humber Summit (21),43.7520943,-79.5423813,748
-8847814.48173879,5422607.16193274,347,2922744,2008,D31,Shooting,2008/09/09 04:00:00+00,29,Maple Leaf (29),43.7225571,-79.4812698,749
-8851994.74012511,5428672.51202128,348,2747960,2008,D31,Shooting,2008/09/16 04:00:00+00,24,Black Creek (24),43.7619209,-79.5188217,750
-8826236.31164342,5431727.57579465,349,2909162,2008,D42,Stabbing,2008/09/16 04:00:00+00,118,Tam O'Shanter-Sullivan (118),43.7817383,-79.2874298,751
-8851479.21956325,5427678.88714135,350,2954481,2008,D31,Shooting,2008/09/22 04:00:00+00,25,Glenfield-Jane Heights (25),43.7554741,-79.5141907,752
-8851175.17263805,5416664.40173276,351,2395868,2008,D22,Shooting,2008/10/03 04:00:00+00,9,Edenbridge-Humber Valley (9),43.6839638,-79.5114594,753
-8848810.71325775,5424480.00282833,352,2875476,2008,D31,Other,2008/09/24 04:00:00+00,26,Downsview-Roding-CFB (26),43.7347145,-79.4902191,754
-8851435.90514938,5422187.62953486,353,3044970,2008,D31,Shooting,2008/10/09 04:00:00+00,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,755
-8838585.13860441,5409234.42287904,354,2386395,2008,D14,Other,2008/10/11 04:00:00+00,82,Niagara (82),43.6356773,-79.3983612,756
-8812805.48149583,5435709.78631019,355,2897918,2008,D42,Stabbing,2008/10/13 04:00:00+00,131,Rouge (131),43.80756,-79.1667786,757
-8812805.48149583,5435709.78631019,356,2897918,2008,D42,Stabbing,2008/10/13 04:00:00+00,131,Rouge (131),43.80756,-79.1667786,758
-8819305.17052842,5425570.86359652,357,2823465,2008,D43,Shooting,2008/10/14 04:00:00+00,139,Scarborough Village (139),43.7417946,-79.2251663,759
-8831000.04000879,5413475.1945878,358,2440245,2008,D55,Shooting,2008/10/25 04:00:00+00,70,South Riverdale (70),43.6632423,-79.3302231,760
-8843234.20789426,5427466.6529526,359,3023273,2008,D32,Shooting,2008/10/25 04:00:00+00,33,Clanton Park (33),43.754097,-79.4401245,761
-8819305.17052842,5425570.86359652,903,GO-20173121720,2017,D43,Shooting,2017/12/04 05:00:00+00,139,Scarborough Village (139),43.7417946,-79.2251663,762
-8838758.39625988,5411659.17064233,360,2373236,2008,D14,Other,2008/08/28 04:00:00+00,78,Kensington-Chinatown (78),43.6514397,-79.3999176,763
-8818500.88720744,5430043.19895868,361,2863291,2008,D43,Stabbing,2008/11/18 05:00:00+00,135,Morningside (135),43.770813,-79.2179413,764
-8818500.88720744,5430043.19895868,362,2863291,2008,D43,Stabbing,2008/11/18 05:00:00+00,135,Morningside (135),43.770813,-79.2179413,765
-8818500.88720744,5430043.19895868,363,2863291,2008,D43,Stabbing,2008/11/18 05:00:00+00,135,Morningside (135),43.770813,-79.2179413,766
-8857975.51335137,5411903.9051641,364,2739826,2008,D22,Other,2008/11/23 05:00:00+00,11,Eringate-Centennial-West Deane (11),43.6530304,-79.5725479,767
-8828725.61583265,5425624.93158961,365,3049956,2008,D33,Shooting,2008/11/26 05:00:00+00,45,Parkwoods-Donalda (45),43.7421455,-79.3097916,768
-8850889.8051234,5403985.16142768,366,2439136,2008,D22,Stabbing,2008/12/03 05:00:00+00,18,New Toronto (18),43.6015396,-79.5088959,769
-8846663.68310687,5418610.04880577,367,2873166,2008,D12,Stabbing,2008/12/06 05:00:00+00,112,Beechborough-Greenbrook (112),43.6966019,-79.470932,770
-8825286.78978281,5424194.97139936,368,3103211,2008,D41,Other,2008/12/25 05:00:00+00,125,Ionview (125),43.7328644,-79.2789001,771
-8855797.90373637,5427057.48674191,369,3148206,2009,D31,Shooting,2009/01/03 05:00:00+00,21,Humber Summit (21),43.751442,-79.5529861,772
-8833789.13871866,5425439.78585314,370,3100835,2009,D33,Shooting,2009/01/04 05:00:00+00,42,Banbury-Don Mills (42),43.7409439,-79.355278,773
-8830591.51974148,5421865.64207544,371,3118823,2009,D54,Other,2009/01/06 05:00:00+00,44,Flemingdon Park (44),43.7177429,-79.3265533,774
-8845592.7116818,5414644.5991515,372,3167296,2009,D12,Stabbing,2009/01/16 05:00:00+00,91,Weston-Pellam Park (91),43.6708412,-79.4613113,775
-8847045.01915453,5417366.13971597,373,3043662,2009,D12,Shooting,2009/01/20 05:00:00+00,110,Keelesdale-Eglinton West (110),43.6885223,-79.4743576,776
-8851159.03131188,5418878.46361897,374,3065148,2009,D12,Shooting,2009/02/01 05:00:00+00,113,Weston (113),43.6983452,-79.5113144,777
-8817138.6038069,5432336.93988231,375,2874543,2009,D41,Shooting,2009/02/10 05:00:00+00,135,Morningside (135),43.7856903,-79.2057037,778
-8851198.95048128,5429308.14099948,376,3219115,2009,D31,Shooting,2009/02/22 05:00:00+00,24,Black Creek (24),43.7660446,-79.511673,779
-8847359.26294509,5417542.91805515,377,2904889,2009,D12,Shooting,2009/02/26 05:00:00+00,112,Beechborough-Greenbrook (112),43.6896706,-79.4771805,780
-8824995.4889393,5427333.19034067,378,3082434,2009,D41,Shooting,2009/02/28 05:00:00+00,126,Dorset Park (126),43.753231,-79.2762833,781
-8852602.84510747,5427749.4428753,379,3180676,2009,D31,Stabbing,2009/03/12 04:00:00+00,24,Black Creek (24),43.7559319,-79.5242844,782
-8823465.8923441,5423109.55693498,380,3159164,2009,D41,Stabbing,2009/04/02 04:00:00+00,124,Kennedy Park (124),43.7258186,-79.2625427,783
-8831439.9746364,5413878.48078182,381,3233433,2009,D55,Stabbing,2009/04/17 04:00:00+00,70,South Riverdale (70),43.665863,-79.3341751,784
-8846829.29311332,5416669.6816944,382,3104776,2009,D12,Shooting,2009/04/21 04:00:00+00,110,Keelesdale-Eglinton West (110),43.6839981,-79.4724197,785
-8849768.72879552,5416743.67844248,383,3185090,2009,D12,Shooting,2009/04/22 04:00:00+00,111,Rockcliffe-Smythe (111),43.6844788,-79.4988251,786
-8850287.64460185,5413574.98731525,384,3103646,2009,D11,Shooting,2009/05/01 04:00:00+00,114,Lambton Baby Point (114),43.6638908,-79.5034866,787
-8842887.69258332,5411435.5658522,385,3201614,2009,D14,Stabbing,2009/05/05 04:00:00+00,84,Little Portugal (84),43.6499863,-79.4370117,788
-8849950.48012814,5414208.40774213,386,3059077,2009,D12,Shooting,2009/05/11 04:00:00+00,111,Rockcliffe-Smythe (111),43.6680069,-79.5004578,789
-8833374.68512249,5412744.99391484,387,3330600,2009,D55,Stabbing,2009/05/20 04:00:00+00,70,South Riverdale (70),43.6584969,-79.3515549,790
-8847946.97419673,5416629.16614762,388,3386271,2009,D23,Stabbing,2009/05/20 04:00:00+00,111,Rockcliffe-Smythe (111),43.6837349,-79.48246,791
-8855705.33044783,5418486.12148826,389,3250588,2009,D12,Stabbing,2009/06/15 04:00:00+00,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,792
-8846295.93916903,5421556.01794715,390,3420102,2009,D32,Other,2009/06/17 04:00:00+00,31,Yorkdale-Glen Park (31),43.7157326,-79.4676285,793
-8833477.44414444,5410716.66403809,391,3155134,2009,D51,Stabbing,2009/06/21 04:00:00+00,70,South Riverdale (70),43.6453133,-79.352478,794
-8833477.44414444,5410716.66403809,392,3155134,2009,D51,Stabbing,2009/06/21 04:00:00+00,70,South Riverdale (70),43.6453133,-79.352478,795
-8829882.35892538,5414258.90042588,393,3041325,2009,D55,Other,2009/05/09 04:00:00+00,65,Greenwood-Coxwell (65),43.668335,-79.3201828,796
-8851226.96959711,5424457.66341663,394,3440867,2009,D31,Other,2009/07/07 04:00:00+00,25,Glenfield-Jane Heights (25),43.7345695,-79.5119247,797
-8826071.5476651,5430160.80688746,395,3096999,2009,D41,Other,2009/07/11 04:00:00+00,126,Dorset Park (126),43.7715759,-79.2859497,798
-8808499.5211405,5433590.50319733,396,3501395,2009,D43,Shooting,2009/07/19 04:00:00+00,131,Rouge (131),43.7938194,-79.1280975,799
-8827562.91714716,5432014.01198822,397,3139087,2009,D42,Stabbing,2009/07/20 04:00:00+00,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,800
-8839599.20350579,5413886.69841926,398,3523913,2009,D14,Shooting,2009/07/25 04:00:00+00,79,University (79),43.6659164,-79.4074707,801
-8838259.00589223,5414807.812643,399,3505649,2009,D53,Shooting,2009/08/01 04:00:00+00,95,Annex (95),43.6719017,-79.3954315,802
-8861740.46098144,5427608.33194717,400,3523721,2009,D23,Shooting,2009/08/02 04:00:00+00,1,West Humber-Clairville (1),43.7550163,-79.606369,803
-8836692.89650406,5414008.22489595,904,GO-20173095559,2017,D51,Other,2017/11/29 05:00:00+00,75,Church-Yonge Corridor (75),43.6667061,-79.3813629,804
-8810998.165035,5430914.17143409,905,GO-20173140530,2017,D43,Other,2017/12/06 05:00:00+00,133,Centennial Scarborough (133),43.7764626,-79.1505432,805
-8834984.10892453,5412890.55550719,906,GO-20172057548,2017,D51,Shooting,2017/11/13 05:00:00+00,73,Moss Park (73),43.6594429,-79.3660126,806
-8817751.80722194,5436372.95864493,907,GO-20173181653,2017,D42,Other,2017/12/12 05:00:00+00,132,Malvern (132),43.8118591,-79.2112122,807
-8835515.77081256,5411105.15329447,908,GO-20173205177,2017,D51,Shooting,2017/12/16 05:00:00+00,77,Waterfront Communities-The Island (77),43.6478386,-79.3707886,808
-8856935.12139042,5416285.06824767,909,GO-201817532,2018,D23,Other,2018/01/03 05:00:00+00,7,Willowridge-Martingrove-Richview (7),43.6814995,-79.5632019,809
-8851829.97614679,5418304.0441905,910,GO-201854152,2018,D23,Shooting,2018/01/09 05:00:00+00,8,Humber Heights-Westmount (8),43.6946144,-79.5173416,810
-8850860.92884748,5422354.48830228,911,152518,2004,D31,Stabbing,2004/02/20 05:00:00+00,26,Downsview-Roding-CFB (26),43.7209167,-79.5086365,811
-8857516.04215312,5412884.09289312,912,GO-2018113424,2018,D22,Shooting,2018/01/19 05:00:00+00,11,Eringate-Centennial-West Deane (11),43.6594009,-79.5684204,812
-8857516.04215312,5412884.09289312,913,GO-2018113424,2018,D22,Shooting,2018/01/19 05:00:00+00,11,Eringate-Centennial-West Deane (11),43.6594009,-79.5684204,813
-8837003.74505015,5413577.34172877,914,GO-2018183793,2018,D51,Stabbing,2018/01/29 05:00:00+00,76,Bay Street Corridor (76),43.6639061,-79.3841553,814
-8832242.56590112,5420368.12059516,915,GO-2018104863,2017,D53,Other,2017/12/31 05:00:00+00,55,Thorncliffe Park (55),43.7080193,-79.3413849,815
-8832242.56590112,5420368.12059516,916,GO-2018104863,2017,D52,Other,2017/12/31 05:00:00+00,55,Thorncliffe Park (55),43.7080193,-79.3413849,816
-8832242.56590112,5420368.12059516,917,GO-2018104863,2016,D53,Other,2016/04/22 04:00:00+00,55,Thorncliffe Park (55),43.7080193,-79.3413849,817
-8836783.77773634,5428051.63034413,918,GO-20173201016,2017,D33,Other,2017/12/15 05:00:00+00,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,818
-8836783.77773634,5428051.63034413,919,GO-20173201016,2017,D33,Other,2017/12/15 05:00:00+00,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,819
-8837363.84133897,5431571.71026126,920,GO-2018249547,2018,D33,Shooting,2018/02/08 05:00:00+00,52,Bayview Village (52),43.7807274,-79.3873901,820
-8813436.50716134,5431797.56118617,921,GO-2018289167,2018,D43,Shooting,2018/02/15 05:00:00+00,133,Centennial Scarborough (133),43.7821922,-79.1724472,821
-8840670.17493086,5416070.74086547,922,GO-2018366454,2018,D13,Other,2018/02/26 05:00:00+00,94,Wychwood (94),43.6801071,-79.4170914,822
-8852170.54699692,5429737.4007,923,GO-2018393677,2018,D31,Shooting,2018/03/02 05:00:00+00,24,Black Creek (24),43.7688293,-79.520401,823
-8832893.12813727,5428646.64818128,924,GO-2018413955,2018,D33,Stabbing,2018/03/06 05:00:00+00,45,Parkwoods-Donalda (45),43.7617531,-79.347229,824
-8859714.03436689,5426267.99366406,925,GO-2018444497,2018,D23,Shooting,2018/03/10 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7463188,-79.5881653,825
-8851846.96350108,5417998.06511259,926,GO-2018484039,2018,D23,Shooting,2018/03/16 04:00:00+00,8,Humber Heights-Westmount (8),43.692627,-79.5174942,826
-8844965.92728888,5421945.54874994,927,GO-2018489653,2018,D32,Shooting,2018/03/17 04:00:00+00,31,Yorkdale-Glen Park (31),43.7182617,-79.4556808,827
-8844965.92728888,5421945.54874994,928,GO-2018489653,2018,D32,Shooting,2018/03/17 04:00:00+00,31,Yorkdale-Glen Park (31),43.7182617,-79.4556808,828
-8829657.29317889,5429072.93297826,929,GO-2018619032,2018,D41,Shooting,2018/04/06 04:00:00+00,119,Wexford/Maryvale (119),43.7645187,-79.318161,829
-8832435.36012723,5418321.07240726,930,GO-2018639035,2018,D54,Stabbing,2018/04/10 04:00:00+00,58,Old East York (58),43.694725,-79.3431168,830
-8822359.25415418,5423362.83661817,931,GO-2018711594,2018,D41,Stabbing,2018/04/21 04:00:00+00,124,Kennedy Park (124),43.7274628,-79.2526016,831
-8839943.16960039,5428368.53171105,932,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,832
-8839943.16960039,5428368.53171105,933,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,833
-8839943.16960039,5428368.53171105,934,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,834
-8839943.16960039,5428368.53171105,935,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,835
-8839943.16960039,5428368.53171105,936,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,836
-8839943.16960039,5428368.53171105,937,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,837
-8839943.16960039,5428368.53171105,938,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,838
-8839943.16960039,5428368.53171105,939,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,839
-8839943.16960039,5428368.53171105,940,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,840
-8839943.16960039,5428368.53171105,941,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),43.7599487,-79.4105606,841
-8825269.81356046,5415249.91176312,942,GO-2018813479,2018,D41,Stabbing,2018/05/06 04:00:00+00,122,Birchcliffe-Cliffside (122),43.6747742,-79.2787476,842
-8855483.67107776,5415037.96318746,943,GO-2018821806,2018,D22,Shooting,2018/05/07 04:00:00+00,10,Princess-Rosethorn (10),43.6733971,-79.5501633,843
-8818306.40092507,5430754.20331436,944,GO-2018907125,2018,D43,Shooting,2018/05/20 04:00:00+00,135,Morningside (135),43.775425,-79.2161942,844
-8836511.14517144,5411027.69412825,945,GO-2018911506,2018,D52,Shooting,2018/05/20 04:00:00+00,76,Bay Street Corridor (76),43.6473351,-79.3797302,845
-8839358.00756509,5414563.00118222,946,GO-2018929488,2018,D14,Stabbing,2018/05/23 04:00:00+00,95,Annex (95),43.670311,-79.405304,846
-8833151.31143227,5417804.83578836,947,GO-2018946587,2018,D54,Other,2018/05/25 04:00:00+00,57,Broadview North (57),43.6913719,-79.3495483,847
-8827766.75426675,5415766.00556888,948,GO-2018945776,2018,D55,Stabbing,2018/05/25 04:00:00+00,62,East End-Danforth (62),43.6781273,-79.301178,848
-8819200.70831826,5435237.29106595,949,GO-2018958547,2018,D42,Shooting,2018/05/28 04:00:00+00,132,Malvern (132),43.8044968,-79.2242279,849
-8837676.39307327,5414724.44335448,950,GO-2018965463,2018,D53,Shooting,2018/05/28 04:00:00+00,95,Annex (95),43.67136,-79.3901978,850
-8836644.48365751,5412411.59572993,951,GO-2018979942,2018,D52,Shooting,2018/05/30 04:00:00+00,75,Church-Yonge Corridor (75),43.6563301,-79.380928,851
-8850945.85448701,5404146.43431167,952,GO-20181021340,2018,D22,Shooting,2018/06/05 04:00:00+00,18,New Toronto (18),43.6025887,-79.5093994,852
-8842431.61662954,5411102.21491108,953,GO-20181046556,2018,D11,Stabbing,2018/06/09 04:00:00+00,84,Little Portugal (84),43.6478195,-79.4329147,853
-8839822.56606407,5410670.88267107,954,GO-20181066328,2018,D14,Other,2018/06/09 04:00:00+00,82,Niagara (82),43.6450157,-79.4094772,854
-8842704.24919444,5410546.4772591,955,GO-20181075301,2018,D11,Other,2018/06/13 04:00:00+00,86,Roncesvalles (86),43.644207,-79.4353638,855
-8821977.91810652,5422088.91427102,956,GO-20181091522,2018,D41,Stabbing,2018/06/16 04:00:00+00,123,Cliffcrest (123),43.7191925,-79.249176,856
-8837296.74908187,5414550.08900833,957,GO-20181106259,2018,D53,Other,2018/06/18 04:00:00+00,98,Rosedale-Moore Park (98),43.6702271,-79.3867874,857
-8843655.46311132,5422134.15157635,958,GO-20181146367,2018,D32,Shooting,2018/06/24 04:00:00+00,32,Englemount-Lawrence (32),43.7194862,-79.4439087,858
-8858408.65749005,5425056.56324158,959,GO-20181146418,2018,D23,Shooting,2018/06/24 04:00:00+00,3,Thistletown-Beaumond Heights (3),43.7384567,-79.5764389,859
-8858408.65749005,5425056.56324158,960,GO-20181146418,2018,D23,Shooting,2018/06/24 04:00:00+00,3,Thistletown-Beaumond Heights (3),43.7384567,-79.5764389,860
-8859932.29849248,5424901.9967739,961,GO-20181142174,2018,D23,Stabbing,2018/06/23 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7374535,-79.590126,861
-8835542.94390027,5412713.88157599,962,GO-20181152121,2018,D51,Shooting,2018/06/25 04:00:00+00,73,Moss Park (73),43.6582947,-79.3710327,862
-8838066.21166613,5411338.13468827,963,GO-20181191880,2018,D52,Shooting,2018/06/30 04:00:00+00,78,Kensington-Chinatown (78),43.649353,-79.3936996,863
-8838066.21166613,5411338.13468827,964,GO-20181191880,2018,D52,Shooting,2018/06/30 04:00:00+00,78,Kensington-Chinatown (78),43.649353,-79.3936996,864
-8831240.38992136,5416282.71314383,965,GO-20181194072,2018,D54,Stabbing,2018/07/01 04:00:00+00,69,Blake-Jones (69),43.6814842,-79.3323822,865
-8839027.62244836,5412243.14713294,966,GO-20181198918,2018,D14,Shooting,2018/07/01 04:00:00+00,78,Kensington-Chinatown (78),43.6552353,-79.4023361,866
-8851543.76260401,5429488.07710533,967,GO-20181240749,2018,D31,Shooting,2018/07/08 04:00:00+00,24,Black Creek (24),43.7672119,-79.5147705,867
-8851987.94963617,5429789.14998728,968,GO-20181245963,2018,D31,Shooting,2018/07/09 04:00:00+00,24,Black Creek (24),43.769165,-79.5187607,868
-8826362.01361243,5419808.29883129,969,GO-20181221507,2018,D41,Other,2018/07/05 04:00:00+00,120,Clairlea-Birchmount (120),43.7043839,-79.288559,869
-8833420.5487527,5415678.51801229,970,GO-20181341286,2018,D54,Shooting,2018/07/23 04:00:00+00,67,Playter Estates-Danforth (67),43.6775589,-79.3519669,870
-8832929.6520622,5412437.42950487,971,GO-20181329654,2018,D55,Stabbing,2018/07/21 04:00:00+00,70,South Riverdale (70),43.656498,-79.3475571,871
-8833420.5487527,5415678.51801229,972,GO-20181341286,2018,D54,Shooting,2018/07/23 04:00:00+00,67,Playter Estates-Danforth (67),43.6775589,-79.3519669,872
-8857566.14705593,5427561.31086257,973,GO-20181358001,2018,D31,Shooting,2018/07/25 04:00:00+00,21,Humber Summit (21),43.7547112,-79.5688705,873
-8836553.61355718,5413545.64183231,974,GO-2018104863,2012,D51,Other,2012/10/18 04:00:00+00,75,Church-Yonge Corridor (75),43.6637001,-79.3801117,874
-8818981.58703258,5426993.99440318,975,GO-2018104863,2015,D43,Other,2015/10/15 04:00:00+00,137,Woburn (137),43.75103,-79.2222595,875
-8832242.56590112,5420368.12059516,976,GO-2018104863,2010,D52,Other,2010/09/06 04:00:00+00,55,Thorncliffe Park (55),43.7080193,-79.3413849,876
-8832242.56590112,5420368.12059516,977,GO-2018104863,2010,D52,Other,2010/12/29 05:00:00+00,55,Thorncliffe Park (55),43.7080193,-79.3413849,877
